ano,mes,data,regiao,uf,fonte_energia,producao_mwh,consumo_mwh,capacidade_instalada,emissao_co2,custo_medio_mwh,percentual_renovavel,nivel_demanda
2015,12,2015-12-01,Sudeste,RJ,Nuclear,4811.89,4346.5,6736.65,192.48,359.09,95,Médio
2015,12,2015-12-01,Sudeste,MG,Hidrelétrica,72802.11,74115.2,101922.95,2912.08,410.41,95,Alto
2015,12,2015-12-01,Sudeste,MG,Eólica,22979.4,20676.13,32171.16,919.18,282.35,95,Médio
2015,12,2015-12-01,Sudeste,MG,Solar,43012.98,36437.49,60218.17,1720.52,351.89,95,Baixo
2015,12,2015-12-01,Sudeste,MG,Termelétrica,25212.38,23182.58,35297.34,16388.05,167.39,10,Médio
2015,12,2015-12-01,Sudeste,MG,Biomassa,701.8,681.43,982.52,28.07,225.84,95,Médio
2015,12,2015-12-01,Sudeste,MG,Nuclear,19702.45,17870.16,27583.43,788.1,172.37,95,Médio
2015,12,2015-12-01,Sudeste,ES,Hidrelétrica,69924.6,71828.54,97894.44,2796.98,284.19,95,Alto
2015,12,2015-12-01,Sudeste,ES,Eólica,33021.42,29677.17,46229.99,1320.86,232.8,95,Médio
2015,12,2015-12-01,Sudeste,ES,Solar,7638.04,6308.77,10693.25,305.52,215.27,95,Baixo
2015,12,2015-12-01,Sudeste,ES,Termelétrica,39914.18,30580.61,55879.86,25944.22,199.76,10,Baixo
2015,12,2015-12-01,Sudeste,ES,Biomassa,7589.83,6935.63,10625.76,303.59,314.24,95,Médio
2015,12,2015-12-01,Sudeste,ES,Nuclear,5336.76,4198.61,7471.46,213.47,317.78,95,Baixo
2015,12,2015-12-01,Sul,PR,Hidrelétrica,70797.04,72247.07,99115.85,2831.88,338.01,95,Alto
2015,12,2015-12-01,Sul,PR,Eólica,35510.3,35913.96,49714.42,1420.41,362.86,95,Alto
2015,12,2015-12-01,Sul,PR,Solar,32324.9,36472.12,45254.85,1293.0,234.35,95,Crítico
2015,12,2015-12-01,Sul,PR,Termelétrica,36462.25,35367.73,51047.15,23700.46,228.94,10,Médio
2015,12,2015-12-01,Sul,PR,Biomassa,3066.61,2444.32,4293.25,122.66,262.14,95,Baixo
2015,12,2015-12-01,Sul,PR,Nuclear,16044.4,16105.2,22462.17,641.78,342.99,95,Alto
2015,12,2015-12-01,Sul,SC,Hidrelétrica,71202.21,68117.77,99683.09,2848.09,215.93,95,Médio
2015,12,2015-12-01,Sul,SC,Eólica,41606.82,33790.8,58249.55,1664.27,154.65,95,Baixo
2015,12,2015-12-01,Sul,SC,Solar,10336.41,11251.03,14470.97,413.46,151.96,95,Alto
2015,12,2015-12-01,Sul,SC,Termelétrica,33484.29,28325.62,46878.01,21764.79,238.14,10,Baixo
2015,12,2015-12-01,Sul,SC,Biomassa,25279.42,27743.69,35391.18,1011.18,269.56,95,Alto
2015,12,2015-12-01,Sul,SC,Nuclear,6413.24,6075.17,8978.54,256.53,255.11,95,Médio
2015,12,2015-12-01,Sul,RS,Hidrelétrica,78265.88,78475.78,109572.23,3130.64,175.37,95,Alto
2015,12,2015-12-01,Sul,RS,Eólica,29277.27,33232.66,40988.18,1171.09,200.78,95,Crítico
2015,12,2015-12-01,Sul,RS,Solar,26090.49,22358.56,36526.68,1043.62,382.55,95,Médio
2015,12,2015-12-01,Sul,RS,Termelétrica,29557.21,27072.11,41380.09,19212.18,360.56,10,Médio
2015,12,2015-12-01,Sul,RS,Biomassa,32728.36,25368.5,45819.7,1309.13,191.14,95,Baixo
2015,12,2015-12-01,Sul,RS,Nuclear,10118.04,9604.78,14165.25,404.72,437.97,95,Médio
2016,1,2016-01-01,Norte,AM,Hidrelétrica,75455.89,76940.92,105638.25,3018.24,215.44,95,Alto
2016,1,2016-01-01,Norte,AM,Eólica,39024.9,35663.31,54634.85,1561.0,410.82,95,Médio
2016,1,2016-01-01,Norte,AM,Solar,25405.3,26078.98,35567.42,1016.21,333.49,95,Alto
2016,1,2016-01-01,Norte,AM,Termelétrica,36308.81,28112.68,50832.33,23600.73,248.8,10,Baixo
2016,1,2016-01-01,Norte,AM,Biomassa,23800.77,20031.8,33321.07,952.03,265.48,95,Baixo
2016,1,2016-01-01,Norte,AM,Nuclear,100.0,104.45,140.0,4.0,448.99,95,Alto
2016,1,2016-01-01,Norte,PA,Hidrelétrica,78579.45,70291.47,110011.22,3143.18,287.36,95,Médio
2016,1,2016-01-01,Norte,PA,Eólica,44737.02,36234.62,62631.82,1789.48,293.83,95,Baixo
2016,1,2016-01-01,Norte,PA,Solar,24505.83,22258.92,34308.16,980.23,394.76,95,Médio
2016,1,2016-01-01,Norte,PA,Termelétrica,22289.37,24359.35,31205.12,14488.09,326.52,10,Alto
2016,1,2016-01-01,Norte,PA,Biomassa,23993.29,27158.43,33590.61,959.73,354.73,95,Crítico
2016,1,2016-01-01,Norte,PA,Nuclear,100.0,89.94,140.0,4.0,410.1,95,Médio
2016,1,2016-01-01,Norte,RO,Hidrelétrica,69197.77,78662.95,96876.88,2767.91,401.59,95,Crítico
2016,1,2016-01-01,Norte,RO,Eólica,37629.69,30645.62,52681.56,1505.19,449.15,95,Baixo
2016,1,2016-01-01,Norte,RO,Solar,42142.22,46537.72,58999.11,1685.69,181.15,95,Alto
2016,1,2016-01-01,Norte,RO,Termelétrica,41596.83,36683.31,58235.56,27037.94,150.56,10,Médio
2016,1,2016-01-01,Norte,RO,Biomassa,28839.94,29423.17,40375.92,1153.6,411.92,95,Alto
2016,1,2016-01-01,Norte,RO,Nuclear,7284.52,6587.72,10198.32,291.38,201.06,95,Médio
2016,1,2016-01-01,Norte,TO,Hidrelétrica,77501.05,65662.08,108501.47,3100.04,365.02,95,Baixo
2016,1,2016-01-01,Norte,TO,Eólica,30840.38,24021.49,43176.54,1233.62,373.83,95,Baixo
2016,1,2016-01-01,Norte,TO,Solar,41538.59,36692.16,58154.03,1661.54,420.45,95,Médio
2016,1,2016-01-01,Norte,TO,Termelétrica,24765.21,27812.01,34671.29,16097.38,375.72,10,Crítico
2016,1,2016-01-01,Norte,TO,Biomassa,11760.7,12512.62,16464.98,470.43,433.57,95,Alto
2016,1,2016-01-01,Norte,TO,Nuclear,11648.04,9631.03,16307.26,465.92,357.59,95,Baixo
2016,1,2016-01-01,Nordeste,BA,Hidrelétrica,73877.18,58428.67,103428.05,2955.09,161.62,95,Baixo
2016,1,2016-01-01,Nordeste,BA,Eólica,35895.14,33466.25,50253.19,1435.81,282.9,95,Médio
2016,1,2016-01-01,Nordeste,BA,Solar,27572.57,23900.65,38601.59,1102.9,313.85,95,Médio
2016,1,2016-01-01,Nordeste,BA,Termelétrica,41593.57,44675.35,58231.0,27035.82,395.78,10,Alto
2016,1,2016-01-01,Nordeste,BA,Biomassa,13211.08,11392.65,18495.51,528.44,294.97,95,Médio
2016,1,2016-01-01,Nordeste,BA,Nuclear,10644.0,8697.84,14901.61,425.76,324.91,95,Baixo
2016,1,2016-01-01,Nordeste,PE,Hidrelétrica,64965.65,61093.78,90951.91,2598.63,247.97,95,Médio
2016,1,2016-01-01,Nordeste,PE,Eólica,45692.52,41217.41,63969.53,1827.7,264.35,95,Médio
2016,1,2016-01-01,Nordeste,PE,Solar,23352.54,24486.05,32693.55,934.1,152.99,95,Alto
2016,1,2016-01-01,Nordeste,PE,Termelétrica,47007.23,52639.3,65810.12,30554.7,388.72,10,Alto
2016,1,2016-01-01,Nordeste,PE,Biomassa,29507.23,26923.84,41310.13,1180.29,225.93,95,Médio
2016,1,2016-01-01,Nordeste,PE,Nuclear,7327.87,6098.72,10259.02,293.11,170.2,95,Baixo
2016,1,2016-01-01,Nordeste,CE,Hidrelétrica,72260.94,58049.36,101165.32,2890.44,326.5,95,Baixo
2016,1,2016-01-01,Nordeste,CE,Eólica,35928.63,37137.29,50300.08,1437.15,285.26,95,Alto
2016,1,2016-01-01,Nordeste,CE,Solar,35346.77,27072.47,49485.48,1413.87,196.93,95,Baixo
2016,1,2016-01-01,Nordeste,CE,Termelétrica,44721.83,42697.67,62610.56,29069.19,281.21,10,Médio
2016,1,2016-01-01,Nordeste,CE,Biomassa,10175.99,10045.81,14246.39,407.04,154.42,95,Médio
2016,1,2016-01-01,Nordeste,CE,Nuclear,15333.11,15382.73,21466.35,613.32,359.96,95,Alto
2016,1,2016-01-01,Nordeste,MA,Hidrelétrica,76153.61,68084.48,106615.06,3046.14,252.19,95,Médio
2016,1,2016-01-01,Nordeste,MA,Eólica,26210.58,23248.86,36694.81,1048.42,301.81,95,Médio
2016,1,2016-01-01,Nordeste,MA,Solar,15334.66,14545.08,21468.52,613.39,237.67,95,Médio
2016,1,2016-01-01,Nordeste,MA,Termelétrica,46744.85,50308.01,65442.79,30384.15,159.17,10,Alto
2016,1,2016-01-01,Nordeste,MA,Biomassa,18651.4,16681.68,26111.97,746.06,189.64,95,Médio
2016,1,2016-01-01,Nordeste,MA,Nuclear,6932.47,5696.8,9705.46,277.3,230.16,95,Baixo
2016,1,2016-01-01,Nordeste,PB,Hidrelétrica,69921.3,56860.23,97889.82,2796.85,444.29,95,Baixo
2016,1,2016-01-01,Nordeste,PB,Eólica,26479.23,27593.56,37070.93,1059.17,179.49,95,Alto
2016,1,2016-01-01,Nordeste,PB,Solar,29951.05,27004.68,41931.48,1198.04,172.19,95,Médio
2016,1,2016-01-01,Nordeste,PB,Termelétrica,35429.38,37324.84,49601.13,23029.1,240.04,10,Alto
2016,1,2016-01-01,Nordeste,PB,Biomassa,32297.39,31019.3,45216.35,1291.9,246.31,95,Médio
2016,1,2016-01-01,Nordeste,PB,Nuclear,8740.18,8086.53,12236.25,349.61,216.75,95,Médio
2016,1,2016-01-01,Centro-Oeste,DF,Hidrelétrica,79599.89,60953.61,111439.84,3184.0,281.41,95,Baixo
2016,1,2016-01-01,Centro-Oeste,DF,Eólica,31035.16,24196.3,43449.22,1241.41,443.01,95,Baixo
2016,1,2016-01-01,Centro-Oeste,DF,Solar,26341.73,24884.35,36878.42,1053.67,326.05,95,Médio
2016,1,2016-01-01,Centro-Oeste,DF,Termelétrica,16773.14,16586.53,23482.4,10902.54,240.67,10,Médio
2016,1,2016-01-01,Centro-Oeste,DF,Biomassa,28384.97,28672.76,39738.96,1135.4,307.52,95,Alto
2016,1,2016-01-01,Centro-Oeste,DF,Nuclear,566.87,508.8,793.62,22.67,396.68,95,Médio
2016,1,2016-01-01,Centro-Oeste,GO,Hidrelétrica,82683.56,82723.58,115756.98,3307.34,218.07,95,Alto
2016,1,2016-01-01,Centro-Oeste,GO,Eólica,46928.01,35465.99,65699.21,1877.12,248.78,95,Baixo
2016,1,2016-01-01,Centro-Oeste,GO,Solar,22858.0,24171.19,32001.19,914.32,277.61,95,Alto
2016,1,2016-01-01,Centro-Oeste,GO,Termelétrica,33236.28,33719.71,46530.79,21603.58,418.55,10,Alto
2016,1,2016-01-01,Centro-Oeste,GO,Biomassa,12555.52,11574.16,17577.72,502.22,247.11,95,Médio
2016,1,2016-01-01,Centro-Oeste,GO,Nuclear,5489.65,5337.77,7685.5,219.59,197.04,95,Médio
2016,1,2016-01-01,Centro-Oeste,MT,Hidrelétrica,78885.77,79127.74,110440.08,3155.43,443.55,95,Alto
2016,1,2016-01-01,Centro-Oeste,MT,Eólica,29754.59,30748.93,41656.43,1190.18,424.81,95,Alto
2016,1,2016-01-01,Centro-Oeste,MT,Solar,47154.65,53742.14,66016.5,1886.19,322.51,95,Crítico
2016,1,2016-01-01,Centro-Oeste,MT,Termelétrica,48938.2,47254.71,68513.48,31809.83,291.65,10,Médio
2016,1,2016-01-01,Centro-Oeste,MT,Biomassa,35183.56,38698.36,49256.98,1407.34,262.47,95,Alto
2016,1,2016-01-01,Centro-Oeste,MT,Nuclear,100.0,90.22,140.0,4.0,330.15,95,Médio
2016,1,2016-01-01,Centro-Oeste,MS,Hidrelétrica,84854.84,97445.0,118796.77,3394.19,420.65,95,Crítico
2016,1,2016-01-01,Centro-Oeste,MS,Eólica,31112.22,31238.05,43557.1,1244.49,382.41,95,Alto
2016,1,2016-01-01,Centro-Oeste,MS,Solar,20612.92,19658.64,28858.09,824.52,199.99,95,Médio
2016,1,2016-01-01,Centro-Oeste,MS,Termelétrica,29950.84,22776.93,41931.18,19468.05,292.37,10,Baixo
2016,1,2016-01-01,Centro-Oeste,MS,Biomassa,19202.27,15355.86,26883.17,768.09,332.23,95,Baixo
2016,1,2016-01-01,Centro-Oeste,MS,Nuclear,4368.51,4216.19,6115.91,174.74,412.68,95,Médio
2016,1,2016-01-01,Sudeste,SP,Hidrelétrica,70230.22,66761.73,98322.31,2809.21,217.8,95,Médio
2016,1,2016-01-01,Sudeste,SP,Eólica,49500.35,49025.33,69300.48,1980.01,346.82,95,Médio
2016,1,2016-01-01,Sudeste,SP,Solar,17186.9,19311.83,24061.65,687.48,176.37,95,Crítico
2016,1,2016-01-01,Sudeste,SP,Termelétrica,35822.02,35489.21,50150.82,23284.31,367.7,10,Médio
2016,1,2016-01-01,Sudeste,SP,Biomassa,24616.48,20292.89,34463.07,984.66,426.44,95,Baixo
2016,1,2016-01-01,Sudeste,SP,Nuclear,3561.61,3572.05,4986.25,142.46,329.2,95,Alto
2016,1,2016-01-01,Sudeste,RJ,Hidrelétrica,74999.54,85174.06,104999.35,2999.98,329.3,95,Crítico
2016,1,2016-01-01,Sudeste,RJ,Eólica,36592.21,35422.5,51229.09,1463.69,351.19,95,Médio
2016,1,2016-01-01,Sudeste,RJ,Solar,32830.4,36461.08,45962.57,1313.22,372.51,95,Alto
2016,1,2016-01-01,Sudeste,RJ,Termelétrica,43835.34,44761.38,61369.48,28492.97,440.53,10,Alto
2016,1,2016-01-01,Sudeste,RJ,Biomassa,23585.57,24376.09,33019.8,943.42,335.71,95,Alto
2016,1,2016-01-01,Sudeste,RJ,Nuclear,22567.6,24493.87,31594.64,902.7,175.85,95,Alto
2016,1,2016-01-01,Sudeste,MG,Hidrelétrica,75412.27,57728.91,105577.18,3016.49,352.02,95,Baixo
2016,1,2016-01-01,Sudeste,MG,Eólica,29931.08,33080.72,41903.52,1197.24,301.74,95,Alto
2016,1,2016-01-01,Sudeste,MG,Solar,23773.39,20579.01,33282.75,950.94,399.54,95,Médio
2016,1,2016-01-01,Sudeste,MG,Termelétrica,57095.05,53876.69,79933.07,37111.78,391.06,10,Médio
2016,1,2016-01-01,Sudeste,MG,Biomassa,26735.63,24194.42,37429.88,1069.43,401.32,95,Médio
2016,1,2016-01-01,Sudeste,MG,Nuclear,20187.78,19723.76,28262.89,807.51,211.48,95,Médio
2016,1,2016-01-01,Sudeste,ES,Hidrelétrica,84131.38,71925.66,117783.93,3365.26,436.64,95,Médio
2016,1,2016-01-01,Sudeste,ES,Eólica,45868.21,38757.64,64215.5,1834.73,372.58,95,Baixo
2016,1,2016-01-01,Sudeste,ES,Solar,23590.35,26890.75,33026.49,943.61,193.72,95,Crítico
2016,1,2016-01-01,Sudeste,ES,Termelétrica,30242.74,27009.96,42339.83,19657.78,392.72,10,Médio
2016,1,2016-01-01,Sudeste,ES,Biomassa,11988.3,12190.56,16783.62,479.53,430.37,95,Alto
2016,1,2016-01-01,Sudeste,ES,Nuclear,20116.74,21966.19,28163.43,804.67,214.74,95,Alto
2016,1,2016-01-01,Sul,PR,Hidrelétrica,76334.8,74109.52,106868.71,3053.39,384.37,95,Médio
2016,1,2016-01-01,Sul,PR,Eólica,37090.9,39142.55,51927.26,1483.64,205.59,95,Alto
2016,1,2016-01-01,Sul,PR,Solar,25718.5,22452.58,36005.9,1028.74,411.48,95,Médio
2016,1,2016-01-01,Sul,PR,Termelétrica,54401.58,61745.03,76162.21,35361.03,427.6,10,Crítico
2016,1,2016-01-01,Sul,PR,Biomassa,36927.65,35583.01,51698.71,1477.11,267.36,95,Médio
2016,1,2016-01-01,Sul,PR,Nuclear,100.0,89.41,140.0,4.0,290.12,95,Médio
2016,1,2016-01-01,Sul,SC,Hidrelétrica,76868.89,63708.68,107616.44,3074.76,296.99,95,Baixo
2016,1,2016-01-01,Sul,SC,Eólica,43702.16,36746.48,61183.02,1748.09,199.42,95,Baixo
2016,1,2016-01-01,Sul,SC,Solar,24349.53,19833.55,34089.35,973.98,421.95,95,Baixo
2016,1,2016-01-01,Sul,SC,Termelétrica,37071.21,41167.39,51899.7,24096.29,270.86,10,Alto
2016,1,2016-01-01,Sul,SC,Biomassa,27956.32,23425.44,39138.85,1118.25,161.85,95,Baixo
2016,1,2016-01-01,Sul,SC,Nuclear,815.91,928.2,1142.28,32.64,241.81,95,Crítico
2016,1,2016-01-01,Sul,RS,Hidrelétrica,66774.5,58088.51,93484.3,2670.98,350.37,95,Médio
2016,1,2016-01-01,Sul,RS,Eólica,24455.56,27134.64,34237.78,978.22,247.59,95,Alto
2016,1,2016-01-01,Sul,RS,Solar,15076.62,11930.19,21107.27,603.06,279.73,95,Baixo
2016,1,2016-01-01,Sul,RS,Termelétrica,43877.86,44213.89,61429.0,28520.61,350.28,10,Alto
2016,1,2016-01-01,Sul,RS,Biomassa,32247.41,30855.14,45146.37,1289.9,213.95,95,Médio
2016,1,2016-01-01,Sul,RS,Nuclear,10953.35,10579.37,15334.69,438.13,422.05,95,Médio
2016,2,2016-02-01,Norte,AM,Hidrelétrica,82402.29,70684.04,115363.21,3296.09,417.34,95,Médio
2016,2,2016-02-01,Norte,AM,Eólica,25038.86,21787.21,35054.41,1001.55,204.58,95,Médio
2016,2,2016-02-01,Norte,AM,Solar,32582.18,27261.98,45615.05,1303.29,214.28,95,Baixo
2016,2,2016-02-01,Norte,AM,Termelétrica,49472.14,46338.52,69260.99,32156.89,211.43,10,Médio
2016,2,2016-02-01,Norte,AM,Biomassa,24643.21,23232.82,34500.5,985.73,446.86,95,Médio
2016,2,2016-02-01,Norte,AM,Nuclear,14405.48,15219.92,20167.68,576.22,209.95,95,Alto
2016,2,2016-02-01,Norte,PA,Hidrelétrica,89189.32,67319.42,124865.05,3567.57,174.29,95,Baixo
2016,2,2016-02-01,Norte,PA,Eólica,31474.27,32537.49,44063.98,1258.97,319.53,95,Alto
2016,2,2016-02-01,Norte,PA,Solar,31940.15,33745.97,44716.21,1277.61,331.84,95,Alto
2016,2,2016-02-01,Norte,PA,Termelétrica,40854.11,46888.37,57195.75,26555.17,182.75,10,Crítico
2016,2,2016-02-01,Norte,PA,Biomassa,21770.18,21125.99,30478.26,870.81,397.79,95,Médio
2016,2,2016-02-01,Norte,PA,Nuclear,14955.59,11593.21,20937.83,598.22,254.9,95,Baixo
2016,2,2016-02-01,Norte,RO,Hidrelétrica,72535.41,54717.14,101549.57,2901.42,304.8,95,Baixo
2016,2,2016-02-01,Norte,RO,Eólica,29038.02,29146.03,40653.22,1161.52,190.22,95,Alto
2016,2,2016-02-01,Norte,RO,Solar,31788.26,24043.7,44503.57,1271.53,244.34,95,Baixo
2016,2,2016-02-01,Norte,RO,Termelétrica,37277.12,34846.99,52187.97,24230.13,353.92,10,Médio
2016,2,2016-02-01,Norte,RO,Biomassa,20487.23,22270.98,28682.13,819.49,434.08,95,Alto
2016,2,2016-02-01,Norte,RO,Nuclear,100.0,79.47,140.0,4.0,256.17,95,Baixo
2016,2,2016-02-01,Norte,TO,Hidrelétrica,75967.28,71984.55,106354.19,3038.69,250.31,95,Médio
2016,2,2016-02-01,Norte,TO,Eólica,27990.91,21997.15,39187.27,1119.64,411.45,95,Baixo
2016,2,2016-02-01,Norte,TO,Solar,27945.59,20994.71,39123.82,1117.82,304.56,95,Baixo
2016,2,2016-02-01,Norte,TO,Termelétrica,37633.61,34677.12,52687.05,24461.84,442.25,10,Médio
2016,2,2016-02-01,Norte,TO,Biomassa,30010.97,23396.02,42015.36,1200.44,263.05,95,Baixo
2016,2,2016-02-01,Norte,TO,Nuclear,7273.13,7781.88,10182.38,290.93,383.99,95,Alto
2016,2,2016-02-01,Nordeste,BA,Hidrelétrica,85873.79,95415.65,120223.31,3434.95,273.82,95,Alto
2016,2,2016-02-01,Nordeste,BA,Eólica,48041.6,53573.81,67258.24,1921.66,283.05,95,Alto
2016,2,2016-02-01,Nordeste,BA,Solar,27433.4,21041.13,38406.76,1097.34,444.25,95,Baixo
2016,2,2016-02-01,Nordeste,BA,Termelétrica,37161.52,41135.56,52026.12,24154.98,404.72,10,Alto
2016,2,2016-02-01,Nordeste,BA,Biomassa,16443.79,16968.64,23021.31,657.75,378.37,95,Alto
2016,2,2016-02-01,Nordeste,BA,Nuclear,1337.12,1384.19,1871.97,53.48,315.69,95,Alto
2016,2,2016-02-01,Nordeste,PE,Hidrelétrica,71634.06,65495.11,100287.68,2865.36,210.39,95,Médio
2016,2,2016-02-01,Nordeste,PE,Eólica,29386.28,30500.42,41140.79,1175.45,382.96,95,Alto
2016,2,2016-02-01,Nordeste,PE,Solar,26765.98,24743.94,37472.37,1070.64,164.56,95,Médio
2016,2,2016-02-01,Nordeste,PE,Termelétrica,34848.57,30622.51,48788.0,22651.57,314.52,10,Médio
2016,2,2016-02-01,Nordeste,PE,Biomassa,7169.88,7415.59,10037.83,286.8,321.56,95,Alto
2016,2,2016-02-01,Nordeste,PE,Nuclear,12100.24,12450.09,16940.33,484.01,392.43,95,Alto
2016,2,2016-02-01,Nordeste,CE,Hidrelétrica,75485.37,67883.02,105679.52,3019.41,285.68,95,Médio
2016,2,2016-02-01,Nordeste,CE,Eólica,36764.03,36602.1,51469.64,1470.56,358.87,95,Médio
2016,2,2016-02-01,Nordeste,CE,Solar,29516.48,29379.75,41323.07,1180.66,242.72,95,Médio
2016,2,2016-02-01,Nordeste,CE,Termelétrica,44888.44,36489.86,62843.82,29177.49,305.34,10,Baixo
2016,2,2016-02-01,Nordeste,CE,Biomassa,16687.67,13518.93,23362.74,667.51,325.29,95,Baixo
2016,2,2016-02-01,Nordeste,CE,Nuclear,100.0,96.97,140.0,4.0,405.01,95,Médio
2016,2,2016-02-01,Nordeste,MA,Hidrelétrica,67112.68,72255.32,93957.75,2684.51,263.45,95,Alto
2016,2,2016-02-01,Nordeste,MA,Eólica,25219.07,23437.25,35306.7,1008.76,229.45,95,Médio
2016,2,2016-02-01,Nordeste,MA,Solar,19616.9,20839.43,27463.66,784.68,344.29,95,Alto
2016,2,2016-02-01,Nordeste,MA,Termelétrica,50562.76,56359.36,70787.86,32865.79,400.65,10,Alto
2016,2,2016-02-01,Nordeste,MA,Biomassa,18919.4,17813.88,26487.15,756.78,214.91,95,Médio
2016,2,2016-02-01,Nordeste,MA,Nuclear,2715.13,2992.09,3801.18,108.61,169.37,95,Alto
2016,2,2016-02-01,Nordeste,PB,Hidrelétrica,87965.63,97369.77,123151.88,3518.63,433.95,95,Alto
2016,2,2016-02-01,Nordeste,PB,Eólica,30979.97,34145.93,43371.96,1239.2,185.23,95,Alto
2016,2,2016-02-01,Nordeste,PB,Solar,26795.9,29932.22,37514.26,1071.84,163.74,95,Alto
2016,2,2016-02-01,Nordeste,PB,Termelétrica,34944.35,39905.3,48922.09,22713.83,191.39,10,Crítico
2016,2,2016-02-01,Nordeste,PB,Biomassa,17063.75,18287.12,23889.25,682.55,167.2,95,Alto
2016,2,2016-02-01,Nordeste,PB,Nuclear,100.0,90.64,140.0,4.0,270.15,95,Médio
2016,2,2016-02-01,Centro-Oeste,DF,Hidrelétrica,80218.61,85377.9,112306.05,3208.74,326.14,95,Alto
2016,2,2016-02-01,Centro-Oeste,DF,Eólica,40022.27,32940.45,56031.18,1600.89,360.47,95,Baixo
2016,2,2016-02-01,Centro-Oeste,DF,Solar,30516.31,32266.11,42722.83,1220.65,206.09,95,Alto
2016,2,2016-02-01,Centro-Oeste,DF,Termelétrica,41220.0,44400.01,57708.0,26793.0,334.84,10,Alto
2016,2,2016-02-01,Centro-Oeste,DF,Biomassa,21946.01,18650.14,30724.42,877.84,326.81,95,Baixo
2016,2,2016-02-01,Centro-Oeste,DF,Nuclear,16847.92,16644.0,23587.09,673.92,271.07,95,Médio
2016,2,2016-02-01,Centro-Oeste,GO,Hidrelétrica,83809.65,90935.3,117333.51,3352.39,157.18,95,Alto
2016,2,2016-02-01,Centro-Oeste,GO,Eólica,36584.96,38087.26,51218.95,1463.4,240.81,95,Alto
2016,2,2016-02-01,Centro-Oeste,GO,Solar,24936.34,26281.65,34910.87,997.45,357.99,95,Alto
2016,2,2016-02-01,Centro-Oeste,GO,Termelétrica,44746.75,38875.17,62645.45,29085.39,246.16,10,Médio
2016,2,2016-02-01,Centro-Oeste,GO,Biomassa,15459.31,11690.6,21643.04,618.37,434.82,95,Baixo
2016,2,2016-02-01,Centro-Oeste,GO,Nuclear,22618.59,23048.92,31666.03,904.74,302.4,95,Alto
2016,2,2016-02-01,Centro-Oeste,MT,Hidrelétrica,70984.81,55083.59,99378.73,2839.39,285.92,95,Baixo
2016,2,2016-02-01,Centro-Oeste,MT,Eólica,46380.49,52537.14,64932.68,1855.22,222.7,95,Crítico
2016,2,2016-02-01,Centro-Oeste,MT,Solar,43193.36,47875.05,60470.71,1727.73,410.21,95,Alto
2016,2,2016-02-01,Centro-Oeste,MT,Termelétrica,44119.92,35703.24,61767.89,28677.95,396.96,10,Baixo
2016,2,2016-02-01,Centro-Oeste,MT,Biomassa,12276.16,9944.97,17186.62,491.05,307.7,95,Baixo
2016,2,2016-02-01,Centro-Oeste,MT,Nuclear,100.0,90.91,140.0,4.0,206.64,95,Médio
2016,2,2016-02-01,Centro-Oeste,MS,Hidrelétrica,72318.11,58245.7,101245.35,2892.72,302.5,95,Baixo
2016,2,2016-02-01,Centro-Oeste,MS,Eólica,27172.04,23936.25,38040.86,1086.88,381.95,95,Médio
2016,2,2016-02-01,Centro-Oeste,MS,Solar,34979.42,30821.41,48971.19,1399.18,387.66,95,Médio
2016,2,2016-02-01,Centro-Oeste,MS,Termelétrica,40262.64,40954.49,56367.69,26170.72,404.88,10,Alto
2016,2,2016-02-01,Centro-Oeste,MS,Biomassa,20304.09,17306.0,28425.72,812.16,288.16,95,Médio
2016,2,2016-02-01,Centro-Oeste,MS,Nuclear,15107.39,16893.71,21150.35,604.3,409.06,95,Alto
2016,2,2016-02-01,Sudeste,SP,Hidrelétrica,75122.99,63007.1,105172.18,3004.92,388.43,95,Baixo
2016,2,2016-02-01,Sudeste,SP,Eólica,27579.09,23233.57,38610.73,1103.16,170.93,95,Baixo
2016,2,2016-02-01,Sudeste,SP,Solar,34509.42,31193.11,48313.19,1380.38,161.02,95,Médio
2016,2,2016-02-01,Sudeste,SP,Termelétrica,37454.09,35429.31,52435.72,24345.16,304.79,10,Médio
2016,2,2016-02-01,Sudeste,SP,Biomassa,17462.59,16875.29,24447.62,698.5,383.08,95,Médio
2016,2,2016-02-01,Sudeste,SP,Nuclear,16408.91,16813.13,22972.47,656.36,306.92,95,Alto
2016,2,2016-02-01,Sudeste,RJ,Hidrelétrica,73129.28,72122.92,102380.99,2925.17,273.92,95,Médio
2016,2,2016-02-01,Sudeste,RJ,Eólica,33363.95,26793.67,46709.52,1334.56,391.77,95,Baixo
2016,2,2016-02-01,Sudeste,RJ,Solar,5365.03,5247.15,7511.04,214.6,208.88,95,Médio
2016,2,2016-02-01,Sudeste,RJ,Termelétrica,31499.82,29011.34,44099.75,20474.89,372.64,10,Médio
2016,2,2016-02-01,Sudeste,RJ,Biomassa,25727.21,24858.17,36018.1,1029.09,327.25,95,Médio
2016,2,2016-02-01,Sudeste,RJ,Nuclear,10633.63,10469.79,14887.08,425.35,270.77,95,Médio
2016,2,2016-02-01,Sudeste,MG,Hidrelétrica,77495.26,79568.29,108493.37,3099.81,274.27,95,Alto
2016,2,2016-02-01,Sudeste,MG,Eólica,29578.59,28637.66,41410.03,1183.14,299.71,95,Médio
2016,2,2016-02-01,Sudeste,MG,Solar,33293.4,28133.61,46610.75,1331.74,192.22,95,Baixo
